opratDate,destination_station,stgSdCd,stgSdNm,stgSggCd,stgSggNm,stgEmdCd,stgEmdNm,arrSdCd,arrSdNm,arrSggCd,arrSggNm,arrEmdCd,arrEmdNm,tzon,quater,useStf,useTm
20260112,여의도역,11,서울특별시,11110,종로구,1111018500,홍지동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,15,1,2147.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,06,00,1,2062.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,06,15,1,2815.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,06,45,2,2333.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,00,1,2476.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,15,1,3818.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,2,2850.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,2,3051.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,00,1,2255.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,15,1,3807.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,30,1,4365.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,1,2346.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018600,신영동,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,1,2150.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018700,무악동,11,서울특별시,11560,영등포구,1156011000,여의도동,06,15,1,2325.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018700,무악동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,1,1993.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018700,무악동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,00,2,2022.0
20260112,여의도역,11,서울특별시,11110,종로구,1111018700,무악동,11,서울특별시,11560,영등포구,1156011000,여의도동,12,30,1,2683.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,2,1549.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,15,2,2235.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,30,2,2759.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,45,1,1172.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,00,4,1664.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,2,1437.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,3,1762.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,6,1833.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,5,1880.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,7,1523.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,11,1549.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,5,1452.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,3,1457.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,30,9,1609.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,45,7,1714.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,4,1665.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,4,1673.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,30,9,1735.0
20260112,여의도역,11,서울특별시,11140,중구,1114010400,을지로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,20,1948.0
20260112,여의도역,11,서울특별시,11140,중구,1114010500,을지로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,2,2374.0
20260112,여의도역,11,서울특별시,11140,중구,1114010500,을지로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,45,1,2092.0
20260112,여의도역,11,서울특별시,11140,중구,1114010500,을지로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,1,1222.0
20260112,여의도역,11,서울특별시,11140,중구,1114010500,을지로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,1,2249.0
20260112,여의도역,11,서울특별시,11140,중구,1114010600,남대문로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,00,1,1606.0
20260112,여의도역,11,서울특별시,11140,중구,1114010600,남대문로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,1,1560.0
20260112,여의도역,11,서울특별시,11140,중구,1114010600,남대문로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,1,1561.0
20260112,여의도역,11,서울특별시,11140,중구,1114010600,남대문로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,1,1596.0
20260112,여의도역,11,서울특별시,11140,중구,1114010600,남대문로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,1,1662.0
20260112,여의도역,11,서울특별시,11140,중구,1114010600,남대문로1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,3,1822.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,06,45,1,2366.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,00,1,2028.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,15,3,1563.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,2,1521.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,00,1,1803.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,15,2,1723.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,08,30,1,1620.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,09,00,1,1537.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,2,1476.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,09,45,1,2041.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,1,2141.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,4,2466.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,3,2358.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,2,1844.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,7,2070.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,11,30,3,1713.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,1,1330.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,1,1906.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,12,30,3,2434.0
20260112,여의도역,11,서울특별시,11140,중구,1114011200,남창동,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,1,2154.0
20260112,여의도역,11,서울특별시,11140,중구,1114011400,태평로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,1,1186.0
20260112,여의도역,11,서울특별시,11140,중구,1114011400,태평로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,1,1123.0
20260112,여의도역,11,서울특별시,11140,중구,1114011400,태평로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,1,1282.0
20260112,여의도역,11,서울특별시,11140,중구,1114011400,태평로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,5,1664.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,1,1854.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,3,1715.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,2,1798.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,3,1732.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,6,1692.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,45,3,1645.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,2,1666.0
20260112,여의도역,11,서울특별시,11140,중구,1114011500,남대문로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,4,1675.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,15,2,1476.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,1,1532.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,45,1,1744.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,2,1533.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,1,1689.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,1,1393.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,2,1438.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,30,1,1793.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,4,1452.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,3,1593.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,30,1,1736.0
20260112,여의도역,11,서울특별시,11140,중구,1114011600,남대문로3가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,3,1579.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,06,30,1,1333.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,45,1,1223.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,1,1429.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,3,1490.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,1,1593.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,2,1395.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,30,2,1125.0
20260112,여의도역,11,서울특별시,11140,중구,1114011800,남대문로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,4,1470.0
20260112,여의도역,11,서울특별시,11140,중구,1114011900,봉래동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,15,1,1641.0
20260112,여의도역,11,서울특별시,11140,중구,1114011900,봉래동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,2,1475.0
20260112,여의도역,11,서울특별시,11140,중구,1114011900,봉래동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,1,1571.0
20260112,여의도역,11,서울특별시,11140,중구,1114011900,봉래동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,30,1,1025.0
20260112,여의도역,11,서울특별시,11140,중구,1114011900,봉래동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,45,1,1307.0
20260112,여의도역,11,서울특별시,11140,중구,1114011900,봉래동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,1,1370.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,06,00,1,957.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,06,15,2,1155.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,00,16,1528.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,15,14,1514.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,25,1403.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,8,1488.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,00,23,1486.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,15,50,1389.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,30,21,1351.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,45,20,1398.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,00,12,1416.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,21,1467.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,13,1488.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,45,16,1410.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,5,1577.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,10,1282.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,14,1695.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,7,1373.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,18,1466.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,5,1353.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,30,9,1201.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,45,13,1947.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,22,1687.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,13,1760.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,30,9,1589.0
20260112,여의도역,11,서울특별시,11140,중구,1114012000,봉래동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,8,1224.0
20260112,여의도역,11,서울특별시,11140,중구,1114012200,회현동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,06,45,1,1463.0
20260112,여의도역,11,서울특별시,11140,중구,1114012200,회현동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,00,1,2030.0
20260112,여의도역,11,서울특별시,11140,중구,1114012200,회현동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,1,1683.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,1,1514.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,00,2,2201.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,30,2,2505.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,1,1900.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,45,1,1990.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,3,1647.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,2,2095.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,2,4145.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,3,2490.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,30,1,1943.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,2,2866.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,4,2365.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,30,3,2332.0
20260112,여의도역,11,서울특별시,11140,중구,1114012500,충무로2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,6,2057.0
20260112,여의도역,11,서울특별시,11140,중구,1114013200,충무로4가,11,서울특별시,11560,영등포구,1156011000,여의도동,06,15,1,1692.0
20260112,여의도역,11,서울특별시,11140,중구,1114013200,충무로4가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,00,1,1867.0
20260112,여의도역,11,서울특별시,11140,중구,1114013200,충무로4가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,15,1,1931.0
20260112,여의도역,11,서울특별시,11140,중구,1114013200,충무로4가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,1,2050.0
20260112,여의도역,11,서울특별시,11140,중구,1114013200,충무로4가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,00,2,1991.0
20260112,여의도역,11,서울특별시,11140,중구,1114013200,충무로4가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,1,2308.0
20260112,여의도역,11,서울특별시,11140,중구,1114013200,충무로4가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,1,2498.0
20260112,여의도역,11,서울특별시,11140,중구,1114013300,충무로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,2,2400.0
20260112,여의도역,11,서울특별시,11140,중구,1114013300,충무로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,15,2,2148.0
20260112,여의도역,11,서울특별시,11140,중구,1114013300,충무로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,1,2127.0
20260112,여의도역,11,서울특별시,11140,중구,1114013300,충무로5가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,1,1899.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,06,30,1,1460.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,00,1,1757.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,1,1811.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,00,1,1618.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,30,1,1908.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,00,1,1746.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,1,1684.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,2,1680.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,1,1725.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,15,1,1970.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,1,1798.0
20260112,여의도역,11,서울특별시,11140,중구,1114013700,필동1가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,1,1723.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,06,45,2,1637.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,00,1,2049.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,1,1860.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,1,1585.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,1,1733.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,2,1815.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,00,3,1917.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,15,1,3216.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,6,2176.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,45,3,2587.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,00,1,1825.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,30,3,1807.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,11,45,6,1881.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,2,3616.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,15,3,2201.0
20260112,여의도역,11,서울특별시,11140,중구,1114013800,필동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,12,45,1,3048.0
20260112,여의도역,11,서울특별시,11140,중구,1114014200,예장동,11,서울특별시,11560,영등포구,1156011000,여의도동,12,00,1,1776.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,00,3,1989.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,15,1,1890.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,30,1,1840.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,07,45,2,2028.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,08,15,1,1650.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,15,1,1764.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,09,30,1,2207.0
20260112,여의도역,11,서울특별시,11140,중구,1114014400,장충동2가,11,서울특별시,11560,영등포구,1156011000,여의도동,10,30,2,1768.0
