sdCd,sdNm,sggCd,sggNm,emdCd,emdNm
11,서울특별시,11650,서초구,1165091000,방배2동
11,서울특별시,11650,서초구,1165091100,방배3동
11,서울특별시,11650,서초구,1165091200,도곡1동
11,서울특별시,11650,서초구,1165091300,도곡2동
11,서울특별시,11680,강남구,1168000100,잠원동
11,서울특별시,11680,강남구,1168000200,양재동
11,서울특별시,11680,강남구,1168000300,원지동
11,서울특별시,11680,강남구,1168000400,우면동
11,서울특별시,11680,강남구,1168000500,염곡동
11,서울특별시,11680,강남구,1168000600,내곡동
11,서울특별시,11680,강남구,1168000700,신원동
11,서울특별시,11680,강남구,1168000800,방배동
11,서울특별시,11680,강남구,1168000900,하일동
11,서울특별시,11680,강남구,1168001000,상일동
11,서울특별시,11680,강남구,1168001100,명일동
11,서울특별시,11680,강남구,1168001200,고덕동
11,서울특별시,11680,강남구,1168001300,암사동
11,서울특별시,11680,강남구,1168001400,천호동
11,서울특별시,11680,강남구,1168001500,성내동
11,서울특별시,11680,강남구,1168001600,풍납동
11,서울특별시,11680,강남구,1168001700,길동
11,서울특별시,11680,강남구,1168001800,둔촌동
11,서울특별시,11680,강남구,1168001900,거여동
11,서울특별시,11680,강남구,1168002000,마천동
11,서울특별시,11680,강남구,1168002100,방이동
11,서울특별시,11680,강남구,1168002200,이동
11,서울특별시,11680,강남구,1168002300,오금동
11,서울특별시,11680,강남구,1168002400,송파동
11,서울특별시,11680,강남구,1168002500,석촌동
11,서울특별시,11680,강남구,1168002600,가락동
11,서울특별시,11680,강남구,1168002700,문정동
11,서울특별시,11680,강남구,1168002800,잠실동
11,서울특별시,11680,강남구,1168002900,신천동
11,서울특별시,11680,강남구,1168003000,삼전동
11,서울특별시,11680,강남구,1168003100,송금동
11,서울특별시,11680,강남구,1168003200,장지동
11,서울특별시,11680,강남구,1168003300,학동
11,서울특별시,11680,강남구,1168010100,역삼동
11,서울특별시,11680,강남구,1168010200,포이동
11,서울특별시,11680,강남구,1168010300,개포동
11,서울특별시,11680,강남구,1168010400,청담동
11,서울특별시,11680,강남구,1168010500,삼성동
11,서울특별시,11680,강남구,1168010600,대치동
11,서울특별시,11680,강남구,1168010700,신사동
11,서울특별시,11680,강남구,1168010800,논현동
11,서울특별시,11680,강남구,1168011000,압구정동
11,서울특별시,11680,강남구,1168011100,세곡동
11,서울특별시,11680,강남구,1168011200,자곡동
11,서울특별시,11680,강남구,1168011300,율현동
11,서울특별시,11680,강남구,1168011400,일원동
11,서울특별시,11680,강남구,1168011500,수서동
11,서울특별시,11680,강남구,1168011600,반포동
11,서울특별시,11680,강남구,1168011700,서초동
11,서울특별시,11680,강남구,1168011800,도곡동
11,서울특별시,11680,강남구,1168090100,압구정1동
11,서울특별시,11680,강남구,1168090200,압구정2동
11,서울특별시,11680,강남구,1168090300,청담1동
11,서울특별시,11680,강남구,1168090400,청담2동
11,서울특별시,11680,강남구,1168090500,삼성1동
11,서울특별시,11680,강남구,1168090600,삼성2동
11,서울특별시,11680,강남구,1168090700,대치1동
11,서울특별시,11680,강남구,1168090800,대치2동
11,서울특별시,11680,강남구,1168090900,대치3동
11,서울특별시,11680,강남구,1168091000,대치4동
11,서울특별시,11680,강남구,1168091100,역삼1동
11,서울특별시,11680,강남구,1168091200,역삼2동
11,서울특별시,11680,강남구,1168091300,도곡1동
11,서울특별시,11680,강남구,1168091400,도곡2동
11,서울특별시,11680,강남구,1168091500,개포1동
11,서울특별시,11680,강남구,1168091600,개포2동
11,서울특별시,11680,강남구,1168091700,개포3동
11,서울특별시,11680,강남구,1168091800,개포4동
11,서울특별시,11710,송파구,1171010100,잠실동
11,서울특별시,11710,송파구,1171010200,신천동
11,서울특별시,11710,송파구,1171010300,풍납동
11,서울특별시,11710,송파구,1171010400,송파동
11,서울특별시,11710,송파구,1171010500,석촌동
11,서울특별시,11710,송파구,1171010600,삼전동
11,서울특별시,11710,송파구,1171010700,가락동
11,서울특별시,11710,송파구,1171010800,문정동
11,서울특별시,11710,송파구,1171010900,장지동
11,서울특별시,11710,송파구,1171011000,이동
11,서울특별시,11710,송파구,1171011100,방이동
11,서울특별시,11710,송파구,1171011200,오금동
11,서울특별시,11710,송파구,1171011300,거여동
11,서울특별시,11710,송파구,1171011400,마천동
11,서울특별시,11740,강동구,1174000100,잠실동
11,서울특별시,11740,강동구,1174000200,신천동
11,서울특별시,11740,강동구,1174000300,풍납동
11,서울특별시,11740,강동구,1174000400,송파동
11,서울특별시,11740,강동구,1174000500,석촌동
11,서울특별시,11740,강동구,1174000600,삼전동
11,서울특별시,11740,강동구,1174000700,가락동
11,서울특별시,11740,강동구,1174000800,문정동
11,서울특별시,11740,강동구,1174000900,장지동
11,서울특별시,11740,강동구,1174001000,방이동
11,서울특별시,11740,강동구,1174001100,오금동
11,서울특별시,11740,강동구,1174001200,거여동
11,서울특별시,11740,강동구,1174001300,마천동
11,서울특별시,11740,강동구,1174001400,이동
11,서울특별시,11740,강동구,1174010100,명일동
11,서울특별시,11740,강동구,1174010200,고덕동
11,서울특별시,11740,강동구,1174010300,상일동
11,서울특별시,11740,강동구,1174010400,하일동
11,서울특별시,11740,강동구,1174010500,길동
11,서울특별시,11740,강동구,1174010600,둔촌동
11,서울특별시,11740,강동구,1174010700,암사동
11,서울특별시,11740,강동구,1174010800,성내동
11,서울특별시,11740,강동구,1174010900,천호동
11,서울특별시,11740,강동구,1174011000,강일동
