aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm,region_name
,동성네스트빌101,2001,개인,,,"40,000",31,1,2026,중개거래,서울 광진구,75.76,4,1339-2,N,,11260,개인,면목동,중랑구
,면목한신,1987,개인,,,"25,000",31,1,2026,중개거래,서울 중랑구,27.0,10,193-1,N,,11260,개인,면목동,중랑구
,성원,1994,개인,,,"68,500",31,1,2026,중개거래,서울 중랑구,84.32,10,783,N,,11260,개인,신내동,중랑구
,두산4,2000,개인,,,"74,000",10,1,2026,직거래,,84.86,21,1522,N,,11260,개인,면목동,중랑구
,늘푸른동아,2002,개인,,,"75,900",26,1,2026,중개거래,서울 중랑구,84.97,1,715,N,,11260,개인,면목동,중랑구
,용마산모아엘가파크포레,2023,개인,,,"87,500",23,1,2026,중개거래,서울 중랑구,83.91,13,1549,N,,11260,개인,면목동,중랑구
,두산4,2000,개인,,,"87,000",30,1,2026,중개거래,서울 중랑구,84.87,18,1522,N,,11260,개인,면목동,중랑구
,면목한신,1987,개인,,,"45,000",29,1,2026,중개거래,서울 중랑구,44.5,12,193-1,N,,11260,개인,면목동,중랑구
,동구햇살,2004,개인,,,"72,500",26,1,2026,중개거래,서울 중랑구,84.97,15,388,N,,11260,개인,묵동,중랑구
,한국,1999,개인,,,"56,000",23,1,2026,중개거래,서울 중랑구,59.64,7,378,N,,11260,개인,묵동,중랑구
,태영데시앙2(1411동),2003,개인,,,"67,000",31,1,2026,중개거래,서울 중랑구,59.94,2,498,N,,11260,개인,상봉동,중랑구
,신우,1998,개인,,,"50,000",31,1,2026,중개거래,서울 중랑구,59.92,6,1518,N,,11260,개인,면목동,중랑구
,용마한신2,1998,개인,,,"72,900",31,1,2026,중개거래,서울 중랑구,84.51,7,1073,N,,11260,개인,면목동,중랑구
,성원,1994,개인,,,"63,500",31,1,2026,중개거래,서울 중랑구,84.32,11,783,N,,11260,개인,신내동,중랑구
,데시앙,2010,개인,,,"69,000",30,1,2026,중개거래,서울 중랑구,59.99,2,317,N,,11260,개인,신내동,중랑구
,한일써너스빌,2003,개인,,,"82,700",31,1,2026,중개거래,서울 중랑구,84.981,1,81-5,N,,11260,개인,상봉동,중랑구
,용마한신,1990,개인,,,"66,000",31,1,2026,중개거래,서울 중랑구,82.39,5,1077-1,N,,11260,개인,면목동,중랑구
,신내6대주,1996,개인,,,"58,000",31,1,2026,중개거래,"서울 마포구, 서울 중랑구",49.77,6,650,N,,11260,개인,신내동,중랑구
,브라운스톤태릉,2004,개인,,,"85,000",31,1,2026,중개거래,"서울 노원구, 서울 중랑구",84.7094,19,387,N,,11260,개인,묵동,중랑구
,건영캐스빌,2006,개인,,,"81,000",31,1,2026,중개거래,서울 중랑구,84.6475,3,499,N,,11260,개인,상봉동,중랑구
,진로아파트,1995,개인,,,"84,000",17,1,2026,중개거래,"서울 노원구, 서울 중랑구",101.86,4,654,N,,11260,개인,신내동,중랑구
,성원,1994,개인,,,"67,300",27,1,2026,중개거래,서울 중랑구,84.4,5,783,N,,11260,개인,신내동,중랑구
,건영2차,1996,개인,,,"59,600",28,1,2026,중개거래,서울 중랑구,57.3,2,785,N,,11260,개인,신내동,중랑구
,성원,1994,개인,,,"65,800",29,1,2026,중개거래,서울 중랑구,84.32,9,783,N,,11260,개인,신내동,중랑구
,브라운스톤태릉,2004,개인,,,"81,000",31,1,2026,중개거래,"서울 노원구, 서울 중랑구",84.7094,2,387,N,,11260,개인,묵동,중랑구
,신천빌리지,2003,개인,,,"51,700",30,1,2026,중개거래,서울 중랑구,72.96,6,495-42,N,,11260,개인,신내동,중랑구
,용마산하늘채,2015,개인,,,"89,000",30,1,2026,중개거래,서울 중랑구,84.7961,2,1537,N,,11260,개인,면목동,중랑구
,건영캐스빌,2006,개인,,,"85,000",30,1,2026,중개거래,서울 중랑구,84.6475,6,499,N,,11260,개인,상봉동,중랑구
,신내역금강펜테리움센트럴파크,2021,개인,,,"95,000",30,1,2026,중개거래,서울 중랑구,84.9871,25,610,N,,11260,개인,망우동,중랑구
,사가정센트럴아이파크,2020,개인,,,"132,500",30,1,2026,중개거래,서울 중랑구,84.87,7,1545,N,,11260,개인,면목동,중랑구
,건영2차아파트,1996,개인,,,"57,900",30,1,2026,중개거래,서울 중랑구,57.3,2,63,N,,11260,개인,상봉동,중랑구
,"엘지,쌍용아파트",1996,개인,,,"60,000",30,1,2026,중개거래,서울 중랑구,68.12,1,484,N,,11260,개인,상봉동,중랑구
,면목동금호어울림아파트,2005,개인,,,"72,000",30,1,2026,중개거래,서울 중랑구,84.0827,4,1528,N,,11260,개인,면목동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,,,"74,500",29,1,2026,중개거래,서울 중랑구,59.76,4,450,N,,11260,개인,중화동,중랑구
,태영데시앙1,2003,개인,,,"89,400",29,1,2026,중개거래,서울 중랑구,84.9353,22,497,N,,11260,개인,상봉동,중랑구
,새한,1998,개인,,,"61,000",29,1,2026,중개거래,서울 중랑구,84.36,5,795,N,,11260,개인,신내동,중랑구
,신내,1996,개인,,,"56,500",29,1,2026,중개거래,서울 중랑구,59.76,10,13,N,,11260,개인,묵동,중랑구
,신안2,2000,개인,,,"55,500",29,1,2026,중개거래,서울 중랑구,59.845,8,382,N,,11260,개인,묵동,중랑구
,신내역금강펜테리움센트럴파크,2021,개인,,,"84,000",24,1,2026,중개거래,서울 중랑구,79.707,9,610,N,,11260,개인,망우동,중랑구
,데시앙,2010,개인,,,"69,400",23,1,2026,중개거래,서울 중랑구,59.99,3,317,N,,11260,개인,신내동,중랑구
,성원,1994,개인,,,"62,000",19,1,2026,중개거래,서울 중랑구,84.32,8,783,N,,11260,개인,신내동,중랑구
,화성.두산아파트,1995,개인,,,"61,500",24,1,2026,중개거래,서울 중랑구,66.96,6,656,N,,11260,개인,신내동,중랑구
,경남아너스빌,2007,개인,,,"58,500",28,1,2026,중개거래,서울 중랑구,62.54,1,804,N,,11260,개인,신내동,중랑구
,두산3,1995,개인,,,"76,500",24,1,2026,중개거래,"서울 광진구, 서울 중랑구",84.77,24,1511,N,,11260,개인,면목동,중랑구
,화성.두산아파트,1995,개인,,,"78,000",27,1,2026,중개거래,"경기 남양주시, 서울 중랑구",84.99,15,656,N,,11260,개인,신내동,중랑구
,성원,1994,개인,,,"63,000",23,1,2026,중개거래,서울 중랑구,84.32,18,783,N,,11260,개인,신내동,중랑구
,상봉듀오트리스,2016,개인,,,"123,000",10,1,2026,중개거래,서울 중랑구,117.07,27,501,N,,11260,개인,상봉동,중랑구
,경남아너스빌,2007,개인,,,"72,500",25,1,2026,중개거래,서울 중랑구,84.98,5,804,N,,11260,개인,신내동,중랑구
,면목삼호101,2000,개인,,,"66,000",26,1,2026,중개거래,서울 중랑구,83.27,4,1513,N,,11260,개인,면목동,중랑구
,신내우디안1단지,2014,개인,,,"68,500",26,1,2026,중개거래,서울 중랑구,84.94,3,816,N,,11260,개인,신내동,중랑구
,망우역신원아침도시,2023,개인,,,"54,000",27,1,2026,중개거래,서울 중랑구,48.798,4,838,N,,11260,개인,신내동,중랑구
,동양엔파트,2010,개인,,,"74,000",26,1,2026,중개거래,서울 중랑구,84.1,14,208-33,N,,11260,개인,중화동,중랑구
,태영데시앙1,2003,개인,,,"72,000",26,1,2026,중개거래,서울 중랑구,59.6772,5,497,N,,11260,개인,상봉동,중랑구
,벽산,2000,개인,,,"46,000",10,1,2026,중개거래,서울 중랑구,59.783,8,437,N,,11260,개인,신내동,중랑구
,신내,1996,개인,,,"47,500",24,1,2026,중개거래,서울 중랑구,49.77,2,13,N,,11260,개인,묵동,중랑구
,신안3,2000,개인,,,"52,000",31,1,2026,중개거래,서울 중랑구,59.86,3,384,N,,11260,개인,묵동,중랑구
,면목한신,1987,개인,,,"32,000",25,1,2026,중개거래,서울 중랑구,35.3,7,193-1,N,,11260,개인,면목동,중랑구
,성원상떼빌,1997,개인,,,"59,000",24,1,2026,중개거래,서울 중랑구,59.91,5,1515,N,,11260,개인,면목동,중랑구
,신내9진흥,1996,개인,,,"46,000",23,1,2026,중개거래,서울 중랑구,49.93,2,657,N,,11260,개인,신내동,중랑구
,면목동금호어울림아파트,2005,개인,,,"70,000",24,1,2026,중개거래,서울 중랑구,84.0827,2,1528,N,,11260,개인,면목동,중랑구
,건영1,1997,개인,,,"68,700",24,1,2026,중개거래,서울 중랑구,84.96,17,1,N,,11260,개인,상봉동,중랑구
,용마산하늘채,2015,개인,,,"99,800",24,1,2026,중개거래,서울 중랑구,84.6147,7,1537,N,,11260,개인,면목동,중랑구
,신내역금강펜테리움센트럴파크,2021,개인,,,"86,500",24,1,2026,중개거래,서울 중랑구,84.9871,25,610,N,,11260,개인,망우동,중랑구
,사가정센트럴아이파크,2020,개인,,,"118,700",23,1,2026,중개거래,서울 중랑구,59.92,14,1545,N,,11260,개인,면목동,중랑구
,사가정센트럴아이파크,2020,개인,,,"129,000",24,1,2026,중개거래,서울 중랑구,84.956,16,1545,N,,11260,개인,면목동,중랑구
,신내역힐데스하임참좋은아파트,2021,개인,,,"86,500",23,1,2026,중개거래,서울 중랑구,84.8456,11,598,N,,11260,개인,망우동,중랑구
,이편한세상화랑대,2017,개인,,,"92,000",24,1,2026,중개거래,서울 중랑구,59.953,11,396,N,,11260,개인,묵동,중랑구
,동부아파트,1999,개인,,,"53,800",23,1,2026,중개거래,서울 중랑구,54.0,10,495,N,,11260,개인,상봉동,중랑구
,동성타워프라자,1996,개인,,,"42,900",23,1,2026,중개거래,서울 중랑구,59.01,4,786,N,,11260,개인,신내동,중랑구
,신내11대명,1996,개인,,,"53,800",23,1,2026,중개거래,서울 중랑구,59.76,14,661,N,,11260,개인,신내동,중랑구
,신내,1996,개인,,,"46,000",23,1,2026,중개거래,서울 중랑구,49.77,2,13,N,,11260,개인,묵동,중랑구
,신내,1996,개인,,,"38,500",23,1,2026,중개거래,"서울 노원구, 서울 중랑구",39.84,2,13,N,,11260,개인,묵동,중랑구
,진로아파트,1995,개인,,,"98,500",23,1,2026,중개거래,"경기 화성동탄구, 서울 중랑구",134.37,10,654,N,,11260,개인,신내동,중랑구
,두산2,1995,개인,,,"89,000",12,1,2026,중개거래,서울 중랑구,134.2,9,1510,N,,11260,개인,면목동,중랑구
,신내6대주,1996,개인,,,"50,000",23,1,2026,중개거래,서울 중랑구,49.77,1,650,N,,11260,개인,신내동,중랑구
102,풍산쉐르빌102동,2002,개인,,,"19,000",16,1,2026,직거래,,47.35,5,226-25,N,26.01.23,11260,개인,상봉동,중랑구
,신내,1996,개인,,,"33,000",24,1,2026,중개거래,서울 중랑구,39.84,9,13,N,,11260,개인,묵동,중랑구
,금호어울림(580-1),2006,개인,,,"59,000",21,1,2026,중개거래,서울 중랑구,59.96,3,580-1,N,,11260,개인,망우동,중랑구
,신내,1996,개인,,,"37,000",23,1,2026,중개거래,서울 중랑구,39.84,2,13,N,,11260,개인,묵동,중랑구
,신내9진흥,1996,개인,,,"51,000",23,1,2026,중개거래,서울 중랑구,49.93,10,657,N,,11260,개인,신내동,중랑구
,신내,1996,개인,,,"36,500",23,1,2026,중개거래,서울 중랑구,39.84,2,13,N,,11260,개인,묵동,중랑구
,신내6대주,1996,개인,,,"51,200",8,1,2026,중개거래,서울 중랑구,49.77,4,650,N,,11260,개인,신내동,중랑구
,경남아너스빌,2007,개인,,,"65,000",17,1,2026,중개거래,서울 중랑구,84.98,1,804,N,,11260,개인,신내동,중랑구
,대원칸타빌,2003,개인,,,"82,500",19,1,2026,중개거래,서울 중랑구,105.9035,7,581,N,,11260,개인,면목동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,,,"78,000",8,1,2026,중개거래,서울 중랑구,84.87,1,450,N,,11260,개인,중화동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,,,"88,500",16,1,2026,중개거래,서울 중랑구,84.69,13,450,N,,11260,개인,중화동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,,,"71,500",8,1,2026,중개거래,서울 중랑구,59.76,5,450,N,,11260,개인,중화동,중랑구
,중랑숲리가,2012,개인,,,"57,000",15,1,2026,중개거래,"서울 용산구, 서울 중랑구",59.978,1,583,N,,11260,개인,망우동,중랑구
,중랑숲리가,2012,개인,,,"71,500",21,1,2026,중개거래,서울 중랑구,84.961,12,583,N,,11260,개인,망우동,중랑구
,라온프라이빗,2020,개인,,,"95,000",16,1,2026,중개거래,"서울 동대문구, 서울 중랑구",59.9803,15,1544,N,,11260,개인,면목동,중랑구
,신안1,1999,개인,,,"58,000",21,1,2026,중개거래,서울 중랑구,59.96,7,381,N,,11260,개인,묵동,중랑구
,포시티,2014,개인,,,"13,300",21,1,2026,중개거래,서울 중랑구,14.855,14,113-1,N,26.01.23,11260,개인,상봉동,중랑구
,형진,1996,개인,,,"50,000",9,1,2026,중개거래,"서울 강동구, 서울 중랑구",59.94,13,1512,N,,11260,개인,면목동,중랑구
,석탑,1997,개인,,,"48,000",19,1,2026,중개거래,서울 중랑구,59.82,20,787,N,,11260,개인,신내동,중랑구
,사가정센트럴아이파크,2020,개인,,,"140,000",18,1,2026,중개거래,"서울 성동구, 서울 중랑구",84.87,28,1545,N,,11260,개인,면목동,중랑구
,용마한신,1990,개인,,,"58,000",16,1,2026,중개거래,서울 중랑구,59.22,8,1077-1,N,,11260,개인,면목동,중랑구
,신내6대주,1996,개인,,,"61,500",12,1,2026,중개거래,서울 중랑구,59.76,12,650,N,,11260,개인,신내동,중랑구
3,용마한신,1990,개인,,,"64,000",17,1,2026,직거래,,59.22,6,1077-1,N,26.01.21,11260,개인,면목동,중랑구
105,새한,1998,개인,,,"50,700",20,1,2026,중개거래,서울 중랑구,59.77,13,795,N,26.01.30,11260,개인,신내동,중랑구
,아스테르아파트,2024,개인,,,"45,000",4,1,2026,직거래,,37.6,16,506-22,N,,11260,법인,망우동,중랑구
,금호어울림(580),2006,개인,,,"64,300",19,1,2026,중개거래,서울 중랑구,84.94,3,580,N,,11260,개인,망우동,중랑구
,벽산,2000,개인,,,"62,000",19,1,2026,중개거래,서울 중랑구,84.93,10,437,N,,11260,개인,신내동,중랑구
,신내6대주,1996,개인,,,"55,000",18,1,2026,중개거래,서울 중랑구,49.77,6,650,N,,11260,개인,신내동,중랑구
,신내,1996,개인,,,"55,500",19,1,2026,중개거래,서울 중랑구,59.76,8,13,N,,11260,개인,묵동,중랑구
,두산3,1995,개인,,,"77,000",11,1,2026,중개거래,서울 중랑구,84.77,11,1511,N,,11260,개인,면목동,중랑구
,우정아파트,2002,개인,,,"83,000",9,1,2026,중개거래,서울 중랑구,81.783,22,496,N,,11260,개인,상봉동,중랑구
,현대휴온,2013,개인,,,"23,960",9,1,2026,직거래,,35.82,9,1535,N,26.01.21,11260,개인,면목동,중랑구
,신내,1996,개인,,,"49,000",19,1,2026,중개거래,서울 중랑구,49.77,7,13,N,,11260,개인,묵동,중랑구
,라온프라이빗,2020,개인,,,"123,000",18,1,2026,중개거래,"서울 강동구, 서울 중랑구",95.1327,22,1544,N,,11260,개인,면목동,중랑구
,용마한신,1990,개인,,,"60,000",9,1,2026,중개거래,서울 중랑구,82.39,7,1077-1,N,,11260,개인,면목동,중랑구
,브라운스톤태릉,2004,개인,,,"86,000",10,1,2026,중개거래,서울 중랑구,83.5358,9,387,N,,11260,개인,묵동,중랑구
,브라운스톤태릉,2004,개인,,,"71,200",10,1,2026,중개거래,서울 중랑구,59.4364,10,387,N,,11260,개인,묵동,중랑구
,중랑숲시티프라디움,2022,개인,,,"67,000",18,1,2026,중개거래,서울 중랑구,46.89,9,620,N,,11260,개인,망우동,중랑구
,늘푸른동아,2002,개인,,,"67,000",13,1,2026,중개거래,"서울 송파구, 서울 중랑구",59.65,12,715,N,,11260,개인,면목동,중랑구
,늘푸른동아,2002,개인,,,"79,000",17,1,2026,중개거래,서울 중랑구,84.97,4,715,N,,11260,개인,면목동,중랑구
,신내,1996,개인,,,"53,500",17,1,2026,중개거래,서울 중랑구,59.76,5,13,N,,11260,개인,묵동,중랑구
,진로아파트,1995,개인,26.01.31,O,"84,000",17,1,2026,중개거래,"서울 노원구, 서울 중랑구",101.86,4,654,N,,11260,개인,신내동,중랑구
,금호어울림(580),2006,개인,,,"58,500",17,1,2026,중개거래,서울 중랑구,59.96,6,580,N,,11260,개인,망우동,중랑구
,성원,1994,개인,,,"65,000",17,1,2026,중개거래,서울 중랑구,84.32,7,783,N,,11260,개인,신내동,중랑구
,신내우디안1단지,2014,개인,,,"74,000",17,1,2026,중개거래,서울 중랑구,84.65,12,816,N,,11260,개인,신내동,중랑구
,동성아파트,1997,개인,,,"79,500",17,1,2026,중개거래,서울 중랑구,129.37,19,591,N,,11260,개인,신내동,중랑구
,상봉어반뷰,2018,개인,,,"11,000",14,1,2026,중개거래,서울 중랑구,15.31,4,113,N,26.02.04,11260,개인,상봉동,중랑구
,솔렌시아3(85-1),2018,개인,,,"39,500",7,1,2026,중개거래,서울 광진구,49.84,6,85-1,N,,11260,개인,상봉동,중랑구
,라온프라이빗,2020,개인,,,"115,000",15,1,2026,중개거래,"서울 동대문구, 서울 중랑구",84.9672,13,1544,N,,11260,개인,면목동,중랑구
,한일써너스빌리젠시2단지,2008,개인,,,"95,500",8,1,2026,중개거래,"경기 구리시, 서울 중랑구",105.38,17,495,N,,11260,개인,망우동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,,,"86,800",14,1,2026,중개거래,서울 중랑구,84.03,11,450,N,,11260,개인,중화동,중랑구
,현대,1994,개인,,,"73,000",9,1,2026,중개거래,서울 중랑구,84.09,5,1502,N,,11260,개인,면목동,중랑구
,면목삼호101,2000,개인,,,"67,000",10,1,2026,중개거래,서울 중랑구,83.27,8,1513,N,,11260,개인,면목동,중랑구
,신내6대주,1996,개인,,,"39,500",13,1,2026,중개거래,서울 중랑구,39.84,2,650,N,,11260,개인,신내동,중랑구
,벽산,2000,개인,,,"51,500",4,1,2026,중개거래,서울 중랑구,59.783,20,437,N,,11260,개인,신내동,중랑구
,용마동아,1993,개인,,,"65,000",9,1,2026,중개거래,서울 중랑구,84.88,10,1499,N,,11260,개인,면목동,중랑구
,신내6대주,1996,개인,,,"61,600",9,1,2026,중개거래,서울 중랑구,59.76,12,650,N,,11260,개인,신내동,중랑구
,신내,1996,개인,,,"51,250",12,1,2026,중개거래,서울 중랑구,59.76,2,13,N,,11260,개인,묵동,중랑구
,브라운스톤태릉,2004,개인,,,"89,000",12,1,2026,중개거래,서울 중랑구,83.5358,12,387,N,,11260,개인,묵동,중랑구
,성원,1994,개인,,,"63,000",10,1,2026,중개거래,서울 중랑구,84.32,15,783,N,,11260,개인,신내동,중랑구
,"엘지,쌍용아파트",1996,개인,,,"58,800",12,1,2026,중개거래,서울 중랑구,68.12,2,484,N,,11260,개인,상봉동,중랑구
,신내6대주,1996,개인,,,"64,000",12,1,2026,중개거래,서울 중랑구,59.76,7,650,N,,11260,개인,신내동,중랑구
,두산2,1995,개인,,,"89,000",10,1,2026,중개거래,"서울 광진구, 서울 중랑구",134.2,11,1510,N,,11260,개인,면목동,중랑구
,동성1,1993,개인,,,"49,300",1,1,2026,중개거래,서울 중랑구,59.4,2,397,N,,11260,개인,신내동,중랑구
,쌍용더플래티넘용마산,2020,개인,,,"100,000",2,1,2026,중개거래,서울 중랑구,75.058,4,1548,N,,11260,개인,면목동,중랑구
,삼성제이드아파트,2015,개인,,,"29,500",3,1,2026,중개거래,서울 중랑구,36.75,8,194-3,N,,11260,법인,면목동,중랑구
,신내6대주,1996,개인,,,"53,000",8,1,2026,중개거래,서울 중랑구,49.77,6,650,N,,11260,개인,신내동,중랑구
,화성.두산아파트,1995,개인,,,"61,000",10,1,2026,중개거래,"서울 노원구, 서울 중랑구",66.96,11,656,N,,11260,개인,신내동,중랑구
,동성네스트빌1동,2003,개인,,,"43,000",10,1,2026,중개거래,"경기 남양주시, 서울 중랑구",71.24,2,32-1,N,,11260,개인,상봉동,중랑구
,신내9진흥,1996,개인,,,"32,000",10,1,2026,중개거래,서울 중랑구,39.84,11,657,N,,11260,개인,신내동,중랑구
,"엘지,쌍용아파트",1996,개인,,,"65,000",10,1,2026,중개거래,서울 중랑구,68.12,11,484,N,,11260,개인,상봉동,중랑구
,동부아파트,1999,개인,,,"54,000",10,1,2026,중개거래,서울 중랑구,54.0,1,495,N,,11260,개인,상봉동,중랑구
,상봉듀오트리스,2016,개인,,,"117,000",9,1,2026,중개거래,서울 중랑구,117.07,29,501,N,,11260,개인,상봉동,중랑구
,면목한신,1987,개인,,,"25,000",9,1,2026,중개거래,"서울 마포구, 서울 송파구",27.0,10,193-1,N,,11260,개인,면목동,중랑구
203동,중랑숲시티프라디움,2022,개인,,,"65,000",9,1,2026,중개거래,서울 중랑구,46.89,3,620,N,26.02.02,11260,개인,망우동,중랑구
,"엘지,쌍용아파트",1996,개인,,,"63,500",9,1,2026,중개거래,서울 중랑구,68.12,7,484,N,,11260,개인,상봉동,중랑구
,"엘지,쌍용아파트",1996,개인,,,"63,000",9,1,2026,중개거래,서울 중랑구,68.12,5,484,N,,11260,개인,상봉동,중랑구
,용마한신,1990,개인,,,"35,000",9,1,2026,중개거래,"서울 광진구, 서울 중랑구",35.44,5,1077-1,N,,11260,개인,면목동,중랑구
,용마한신2,1998,개인,,,"78,700",8,1,2026,중개거래,서울 중랑구,84.51,17,1073,N,,11260,개인,면목동,중랑구
103,용마산모아엘가파크포레,2023,개인,,,"85,000",8,1,2026,중개거래,서울 중랑구,84.9,5,1549,N,26.02.11,11260,개인,면목동,중랑구
,진로아파트,1995,개인,,,"88,000",2,1,2026,중개거래,서울 중랑구,101.86,12,654,N,,11260,개인,신내동,중랑구
,신내6대주,1996,개인,,,"60,000",2,1,2026,중개거래,서울 중랑구,59.76,4,650,N,,11260,개인,신내동,중랑구
527,신내두산아파트,1995,개인,,,"106,500",2,1,2026,중개거래,서울 중랑구,126.28,7,20,N,26.01.22,11260,개인,묵동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,,,"71,200",5,1,2026,중개거래,서울 중랑구,59.76,15,450,N,,11260,개인,중화동,중랑구
,신내11대명,1996,개인,,,"50,500",5,1,2026,중개거래,서울 강남구,59.76,5,661,N,,11260,개인,신내동,중랑구
,두산4,2000,개인,,,"79,500",5,1,2026,중개거래,서울 중랑구,84.87,3,1522,N,,11260,개인,면목동,중랑구
,신내6대주,1996,개인,,,"51,700",3,1,2026,중개거래,서울 중랑구,49.77,9,650,N,,11260,개인,신내동,중랑구
,포시티,2014,개인,,,"11,500",3,1,2026,중개거래,서울 중랑구,14.855,11,113-1,N,26.01.07,11260,개인,상봉동,중랑구
,신내,1996,개인,,,"47,000",3,1,2026,중개거래,서울 중랑구,49.77,10,13,N,,11260,개인,묵동,중랑구
,조호그레이스,2004,개인,,,"34,600",3,1,2026,중개거래,서울 중랑구,84.13,3,492-5,N,,11260,개인,신내동,중랑구
,경남아너스빌,2006,개인,,,"79,700",3,1,2026,중개거래,서울 중랑구,84.961,2,1529,N,,11260,개인,면목동,중랑구
,면목한신,1987,개인,,,"41,000",3,1,2026,중개거래,"경기 남양주시, 서울 동대문구",45.44,13,193-1,N,,11260,개인,면목동,중랑구
,한양수자인사가정파크,2019,개인,,,"97,500",3,1,2026,중개거래,서울 중랑구,74.9394,14,1543,N,,11260,개인,면목동,중랑구
,이편한세상화랑대,2017,개인,,,"89,000",3,1,2026,중개거래,서울 중랑구,59.953,5,396,N,,11260,개인,묵동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,,,"83,000",3,1,2026,중개거래,서울 중랑구,84.03,7,450,N,,11260,개인,중화동,중랑구
104,용마산모아엘가파크포레,2023,개인,,,"81,500",2,1,2026,중개거래,서울 중랑구,83.91,3,1549,N,26.01.16,11260,개인,면목동,중랑구
,"엘지,쌍용아파트",1996,개인,,,"62,500",2,1,2026,중개거래,서울 중랑구,68.12,3,484,N,,11260,개인,상봉동,중랑구
,신내역힐데스하임참좋은아파트,2021,개인,,,"85,500",3,1,2026,중개거래,서울 중랑구,84.9309,5,598,N,,11260,개인,망우동,중랑구
,화성.두산아파트,1995,개인,,,"57,000",9,1,2026,중개거래,서울 중랑구,66.96,1,656,N,,11260,개인,신내동,중랑구
,극동늘푸른,1999,개인,,,"44,800",20,2,2026,직거래,,84.08,20,379,N,,11260,개인,묵동,중랑구
,우정아파트,2002,개인,,,"79,000",13,2,2026,중개거래,서울 중랑구,57.189,17,496,N,,11260,개인,상봉동,중랑구
,진로아파트,1995,개인,,,"85,000",7,2,2026,중개거래,서울 중랑구,101.86,5,654,N,,11260,개인,신내동,중랑구
,신도브래뉴,2004,개인,,,"47,900",11,2,2026,중개거래,서울 중랑구,51.86,13,169-10,N,,11260,개인,묵동,중랑구
,면목한신,1987,개인,,,"45,000",13,2,2026,중개거래,서울 중랑구,44.5,12,193-1,N,,11260,개인,면목동,중랑구
,성원,1994,개인,,,"65,500",8,2,2026,중개거래,서울 중랑구,84.32,17,783,N,,11260,개인,신내동,중랑구
,한울네세창,2005,개인,,,"50,500",12,2,2026,중개거래,서울 중랑구,84.81,1,579,N,,11260,개인,망우동,중랑구
,태영데시앙1,2003,개인,,,"84,500",11,2,2026,중개거래,서울 중랑구,84.9353,20,497,N,,11260,개인,상봉동,중랑구
,경남아너스빌,2007,개인,,,"67,500",11,2,2026,중개거래,서울 중랑구,84.98,1,804,N,,11260,개인,신내동,중랑구
,신내,1996,개인,,,"58,000",11,2,2026,중개거래,"서울 중랑구, 인천 연수구",59.76,2,13,N,,11260,개인,묵동,중랑구
,용마한신,1990,개인,,,"49,000",5,2,2026,중개거래,서울 중랑구,44.35,11,1077-1,N,,11260,개인,면목동,중랑구
,브라운스톤태릉,2004,개인,,,"74,000",10,2,2026,중개거래,서울 중랑구,59.4364,11,387,N,,11260,개인,묵동,중랑구
,우남푸르미아,2005,개인,,,"65,000",9,2,2026,중개거래,"서울 광진구, 서울 중랑구",81.75,15,802,N,,11260,개인,신내동,중랑구
,동양엔파트2차,2013,개인,,,"80,000",10,2,2026,중개거래,서울 중랑구,84.63,14,454,N,,11260,개인,중화동,중랑구
,신내6대주,1996,개인,,,"44,000",7,2,2026,중개거래,"서울 송파구, 서울 중랑구",39.84,10,650,N,,11260,개인,신내동,중랑구
,신내9진흥,1996,개인,,,"52,900",7,2,2026,중개거래,"서울 송파구, 서울 중랑구",49.93,9,657,N,,11260,개인,신내동,중랑구
,신내9진흥,1996,개인,,,"31,800",3,2,2026,중개거래,서울 중랑구,33.18,7,657,N,,11260,개인,신내동,중랑구
,성원,1994,개인,,,"68,200",6,2,2026,중개거래,서울 중랑구,84.32,22,783,N,,11260,개인,신내동,중랑구
,신내11대명,1996,개인,,,"41,300",8,2,2026,중개거래,서울 중랑구,49.77,1,661,N,,11260,개인,신내동,중랑구
,화성.두산아파트,1995,개인,,,"64,500",7,2,2026,중개거래,"서울 강남구, 서울 중랑구",66.96,14,656,N,,11260,개인,신내동,중랑구
,신안1,1999,개인,,,"55,500",8,2,2026,중개거래,서울 중랑구,59.96,4,381,N,,11260,개인,묵동,중랑구
,위더스빌,2010,개인,,,"69,200",5,2,2026,중개거래,서울 중랑구,84.98,19,169-11,N,,11260,개인,묵동,중랑구
,신내11대명,1996,개인,,,"42,000",6,2,2026,중개거래,"서울 광진구, 서울 중랑구",39.76,13,661,N,,11260,개인,신내동,중랑구
,용마산모아엘가파크포레,2023,개인,,,"87,700",8,2,2026,중개거래,서울 중랑구,84.9,6,1549,N,,11260,개인,면목동,중랑구
,동성3,1997,개인,,,"51,000",8,2,2026,중개거래,서울 중랑구,59.4,20,618,N,,11260,개인,신내동,중랑구
