aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm,region_name
108,금호어울림(580),2006,개인,,,"60,000",3,5,2024,중개거래,서울 중랑구,84.93,5,580,N,24.10.30,11260,개인,망우동,중랑구
102,사가정센트럴아이파크,2020,개인,,,"109,000",3,5,2024,중개거래,서울 중랑구,84.956,9,1545,N,24.05.08,11260,개인,면목동,중랑구
,주함해븐(101동),2011,개인,,,"38,700",4,5,2024,중개거래,서울 중랑구,50.625,6,582,N,24.07.18,11260,개인,망우동,중랑구
1408,태영데시앙1,2003,개인,,,"78,000",4,5,2024,중개거래,서울 중랑구,84.9353,9,497,N,24.06.05,11260,개인,상봉동,중랑구
108,금호어울림(580),2006,개인,,,"62,000",3,5,2024,직거래,,84.93,10,580,N,24.05.03,11260,개인,망우동,중랑구
15,동성3,1997,개인,,,"86,000",9,5,2024,중개거래,서울 중랑구,134.88,5,618,N,24.08.07,11260,개인,신내동,중랑구
,위더스빌,2010,개인,24.10.29,O,"62,500",26,6,2024,중개거래,서울 중랑구,84.98,7,169-11,N,,11260,개인,묵동,중랑구
1,중앙하이츠,1996,개인,,,"57,000",18,6,2024,중개거래,서울 중랑구,84.97,6,479,N,24.08.26,11260,개인,신내동,중랑구
101,성원,1994,개인,,,"60,700",22,6,2024,중개거래,서울 중랑구,84.32,1,783,N,24.09.03,11260,개인,신내동,중랑구
102,현대,1994,개인,,,"66,000",24,6,2024,중개거래,서울 중랑구,84.81,14,1502,N,24.08.02,11260,개인,면목동,중랑구
102,건영1,1997,개인,,,"65,000",24,6,2024,중개거래,서울 중랑구,84.96,18,1,N,24.08.28,11260,개인,상봉동,중랑구
503,신내대림아파트,1995,개인,,,"99,000",30,6,2024,중개거래,서울 중랑구,126.28,2,20,N,24.09.30,11260,개인,묵동,중랑구
1308,"엘지,쌍용아파트",1996,개인,,,"56,900",29,6,2024,중개거래,서울 중랑구,68.12,5,484,N,24.10.31,11260,개인,상봉동,중랑구
103,금호어울림(580),2006,개인,,,"56,500",27,6,2024,중개거래,"서울 동대문구, 서울 중랑구",59.96,4,580,N,24.09.30,11260,개인,망우동,중랑구
102,금호어울림(580),2006,개인,,,"66,000",27,6,2024,중개거래,서울 중랑구,84.94,6,580,N,24.09.30,11260,개인,망우동,중랑구
401,두산4,2000,개인,,,"71,500",22,6,2024,중개거래,서울 중랑구,84.86,19,1522,N,24.08.22,11260,개인,면목동,중랑구
101,극동늘푸른,1999,개인,,,"62,400",25,6,2024,중개거래,서울 중랑구,84.08,16,379,N,24.09.23,11260,개인,묵동,중랑구
6,동성1,1993,개인,,,"47,000",29,6,2024,중개거래,서울 중랑구,59.4,14,397,N,24.09.25,11260,개인,신내동,중랑구
,동진노블클래스,2010,개인,,,"62,000",29,6,2024,중개거래,서울 중랑구,80.37,7,353-55,N,24.09.04,11260,개인,면목동,중랑구
110,사가정센트럴아이파크,2020,개인,,,"113,000",28,6,2024,중개거래,서울 중랑구,84.87,6,1545,N,25.04.25,11260,개인,면목동,중랑구
,위더스빌,2010,개인,,,"63,500",24,6,2024,중개거래,서울 중랑구,84.98,9,169-11,N,24.10.10,11260,개인,묵동,중랑구
101,성원,1994,개인,,,"58,000",17,6,2024,중개거래,서울 중랑구,84.32,10,783,N,24.08.02,11260,개인,신내동,중랑구
101,한양수자인사가정파크,2019,개인,,,"93,000",28,6,2024,직거래,,84.6068,12,1543,N,24.07.12,11260,개인,면목동,중랑구
203,신내 데시앙포레,2013,개인,,,"74,000",15,6,2024,중개거래,서울 중랑구,84.91,14,817,N,24.09.06,11260,개인,신내동,중랑구
101,성원,1994,개인,,,"64,500",26,6,2024,중개거래,"서울 노원구, 서울 중랑구",84.32,14,783,N,24.08.27,11260,개인,신내동,중랑구
110,금호어울림(580),2006,개인,,,"75,000",21,6,2024,중개거래,서울 중랑구,115.28,3,580,N,24.08.05,11260,개인,망우동,중랑구
한일써너스빌리젠시 1단지,한일써너스빌리젠시1단지(101동),2008,개인,,,"75,500",29,6,2024,중개거래,서울 중랑구,84.66,21,479,N,24.09.04,11260,개인,망우동,중랑구
,상봉힐스테이,2021,개인,,,"26,000",16,6,2024,직거래,,16.94,6,106,N,24.07.26,11260,법인,상봉동,중랑구
520,신내두산아파트,1995,개인,,,"103,000",25,6,2024,중개거래,서울 중랑구,126.28,4,20,N,24.08.20,11260,개인,묵동,중랑구
105동,이편한세상화랑대,2017,개인,,,"83,750",26,6,2024,중개거래,서울 중랑구,59.953,10,396,N,24.08.19,11260,개인,묵동,중랑구
106동,이편한세상화랑대,2017,개인,,,"81,000",25,6,2024,중개거래,서울 중랑구,59.953,3,396,N,24.08.14,11260,개인,묵동,중랑구
2,중앙하이츠,1996,개인,,,"59,000",29,6,2024,중개거래,서울 중랑구,84.97,6,479,N,24.09.10,11260,개인,신내동,중랑구
102,브라운스톤태릉,2004,개인,,,"79,500",20,6,2024,중개거래,서울 중랑구,84.7094,19,387,N,24.08.09,11260,개인,묵동,중랑구
104,한신아파트상가동유치원동(103~109),1997,개인,,,"52,000",29,6,2024,중개거래,서울 중랑구,50.37,2,450,N,24.10.29,11260,개인,중화동,중랑구
1101,신내11대명,1996,개인,,,"45,300",25,6,2024,중개거래,서울 중랑구,49.77,14,661,N,24.09.11,11260,개인,신내동,중랑구
103,한신아파트상가동유치원동(103~109),1997,개인,,,"60,000",8,6,2024,중개거래,서울 중랑구,59.76,5,450,N,24.07.10,11260,개인,중화동,중랑구
3,동성1,1993,개인,,,"64,500",11,6,2024,중개거래,서울 중랑구,84.98,10,397,N,24.09.25,11260,개인,신내동,중랑구
204,건영2차,1996,개인,,,"69,000",22,6,2024,중개거래,서울 중랑구,84.96,16,785,N,24.09.06,11260,개인,신내동,중랑구
,성원,1994,개인,24.08.16,O,"60,700",22,6,2024,중개거래,서울 중랑구,84.32,1,783,N,,11260,개인,신내동,중랑구
601,신내6대주,1996,개인,,,"39,500",15,6,2024,중개거래,서울 중랑구,39.84,3,650,N,24.07.15,11260,개인,신내동,중랑구
616,신내6대주,1996,개인,,,"47,000",19,6,2024,중개거래,서울 중랑구,49.77,12,650,N,24.09.24,11260,개인,신내동,중랑구
14,동성3,1997,개인,,,"49,000",29,6,2024,중개거래,서울 중랑구,59.4,25,618,N,24.08.29,11260,개인,신내동,중랑구
104,라온프라이빗,2020,개인,,,"85,700",29,6,2024,중개거래,서울 동대문구,59.9855,6,1544,N,24.07.29,11260,개인,면목동,중랑구
105,한양수자인사가정파크,2019,개인,,,"90,000",29,6,2024,중개거래,서울 중랑구,74.9394,6,1543,N,24.08.22,11260,개인,면목동,중랑구
701,동성7,1999,개인,,,"44,000",29,6,2024,중개거래,서울 중랑구,59.34,7,797,N,24.09.20,11260,개인,신내동,중랑구
1101,신내11대명,1996,개인,,,"42,800",25,6,2024,중개거래,서울 중랑구,49.77,10,661,N,24.09.30,11260,개인,신내동,중랑구
104,한양수자인사가정파크,2019,개인,,,"31,000",19,6,2024,중개거래,서울 중랑구,23.1074,4,1543,N,24.08.23,11260,개인,면목동,중랑구
808,화성.두산아파트,1995,개인,,,"57,000",18,6,2024,중개거래,서울 중랑구,66.96,6,656,N,24.09.06,11260,개인,신내동,중랑구
,신내9진흥,1996,개인,24.07.27,O,"46,700",18,6,2024,중개거래,서울 중랑구,49.93,10,657,N,,11260,개인,신내동,중랑구
102,영풍마드레빌,2004,개인,,,"65,000",28,6,2024,중개거래,서울 중랑구,84.8485,6,801,N,24.08.29,11260,개인,신내동,중랑구
905,신내9진흥,1996,개인,,,"32,000",25,6,2024,중개거래,서울 중랑구,39.84,3,657,N,24.09.10,11260,개인,신내동,중랑구
제101,신도,1998,개인,,,"80,000",30,6,2024,중개거래,서울 중랑구,114.85,18,167,N,24.09.26,11260,개인,묵동,중랑구
,SG타워,2004,개인,,,"44,800",29,6,2024,중개거래,서울 중랑구,69.47,7,128-10,N,24.09.20,11260,개인,상봉동,중랑구
105,한신아파트상가동유치원동(103~109),1997,개인,,,"61,000",29,6,2024,중개거래,서울 중랑구,59.76,11,450,N,24.09.23,11260,개인,중화동,중랑구
1103,신내11대명,1996,개인,,,"46,800",28,6,2024,중개거래,서울 중랑구,49.77,13,661,N,24.09.26,11260,개인,신내동,중랑구
109,한신아파트상가동유치원동(103~109),1997,개인,,,"64,800",17,6,2024,중개거래,서울 중랑구,59.76,26,450,N,24.09.10,11260,개인,중화동,중랑구
104,현대,1994,개인,,,"56,000",25,6,2024,중개거래,서울 광진구,74.79,2,1502,N,24.07.26,11260,개인,면목동,중랑구
211,건영2차아파트,1996,개인,,,"69,000",15,6,2024,직거래,,84.96,21,63,N,24.07.08,11260,개인,상봉동,중랑구
213,건영2차아파트,1996,개인,,,"68,800",29,6,2024,중개거래,서울 중랑구,84.96,21,63,N,24.08.30,11260,개인,상봉동,중랑구
103,한신아파트상가동유치원동(103~109),1997,개인,,,"63,000",16,6,2024,중개거래,서울 중랑구,59.76,3,450,N,24.09.20,11260,개인,중화동,중랑구
410,신내,1996,개인,,,"35,700",28,6,2024,중개거래,서울 중랑구,39.84,6,13,N,24.09.20,11260,개인,묵동,중랑구
707,진로아파트,1995,개인,,,"107,000",27,6,2024,중개거래,서울 중랑구,163.63,4,654,N,24.09.23,11260,개인,신내동,중랑구
113,금호어울림(580-1),2006,개인,,,"60,000",13,6,2024,중개거래,서울 중랑구,84.93,2,580-1,N,24.07.24,11260,개인,망우동,중랑구
,신성,1998,개인,24.07.03,O,"56,000",14,6,2024,중개거래,서울 중랑구,59.91,19,1519,N,,11260,개인,면목동,중랑구
102,면목삼익아파트,1997,개인,,,"78,000",29,6,2024,중개거래,서울 중랑구,111.94,13,1516,N,24.10.30,11260,개인,면목동,중랑구
102,한일써너스빌,2003,개인,,,"82,500",26,6,2024,중개거래,서울 중랑구,84.981,3,81-5,N,24.09.24,11260,개인,상봉동,중랑구
404동,신내역금강펜테리움센트럴파크,2021,개인,,,"80,000",14,6,2024,중개거래,서울 중랑구,84.9871,5,610,N,24.09.06,11260,개인,망우동,중랑구
101,용마한신2,1998,개인,,,"59,900",22,6,2024,중개거래,서울 중랑구,59.94,2,1073,N,24.09.03,11260,개인,면목동,중랑구
110동,이편한세상화랑대,2017,개인,,,"102,000",26,6,2024,중개거래,서울 중랑구,84.916,13,396,N,24.10.15,11260,개인,묵동,중랑구
101,동부아파트,1999,개인,,,"53,500",29,6,2024,중개거래,서울 중랑구,54.0,15,495,N,24.11.18,11260,개인,상봉동,중랑구
102,사가정센트럴아이파크,2020,개인,,,"115,000",22,6,2024,중개거래,서울 중랑구,84.87,11,1545,N,24.11.08,11260,개인,면목동,중랑구
110,사가정센트럴아이파크,2020,개인,,,"113,000",28,6,2024,중개거래,서울 중랑구,84.87,24,1545,N,24.09.09,11260,개인,면목동,중랑구
2,중앙하이츠,1996,개인,,,"61,900",19,6,2024,중개거래,서울 중랑구,84.97,14,479,N,24.09.10,11260,개인,신내동,중랑구
111,사가정센트럴아이파크,2020,개인,,,"120,000",19,6,2024,중개거래,서울 중랑구,84.87,20,1545,N,24.09.20,11260,개인,면목동,중랑구
,중앙하이츠,1996,개인,24.08.26,O,"57,000",18,6,2024,중개거래,서울 중랑구,84.97,6,479,N,,11260,개인,신내동,중랑구
103,사가정센트럴아이파크,2020,개인,,,"119,500",26,6,2024,중개거래,"서울 노원구, 서울 중랑구",84.87,21,1545,N,24.09.04,11260,개인,면목동,중랑구
208,건영2차아파트,1996,개인,,,"65,500",30,6,2024,중개거래,서울 중랑구,84.96,2,63,N,24.08.12,11260,개인,상봉동,중랑구
209,건영2차아파트,1996,개인,,,"68,750",15,6,2024,중개거래,서울 중랑구,84.96,16,63,N,24.09.20,11260,개인,상봉동,중랑구
103,영풍마드레빌,2004,개인,,,"70,500",29,6,2024,중개거래,서울 중랑구,84.8485,10,801,N,24.09.25,11260,개인,신내동,중랑구
,건영캐스빌,2006,개인,24.07.30,O,"79,000",20,6,2024,중개거래,서울 중랑구,84.6475,5,499,N,,11260,개인,상봉동,중랑구
1411,태영데시앙2(1411동),2003,개인,,,"64,700",22,6,2024,중개거래,서울 광진구,59.86,6,498,N,24.08.30,11260,개인,상봉동,중랑구
6동,면목한신,1987,개인,,,"29,650",28,6,2024,중개거래,서울 중랑구,27.0,9,193-1,N,24.08.02,11260,개인,면목동,중랑구
1,중앙하이츠,1996,개인,,,"54,800",20,6,2024,중개거래,서울 중랑구,84.97,4,479,N,24.08.30,11260,개인,신내동,중랑구
101,석탑,1997,개인,,,"48,200",28,6,2024,중개거래,서울 중랑구,59.82,11,787,N,24.08.29,11260,개인,신내동,중랑구
1101,신내11대명,1996,개인,,,"35,700",12,6,2024,중개거래,서울 중랑구,39.76,11,661,N,24.09.30,11260,개인,신내동,중랑구
405,신내,1996,개인,,,"53,500",23,6,2024,중개거래,서울 중랑구,59.76,2,13,N,24.10.04,11260,개인,묵동,중랑구
,동부아파트,1999,개인,24.07.01,O,"53,500",29,6,2024,중개거래,서울 중랑구,54.0,15,495,N,,11260,개인,상봉동,중랑구
602,신내6대주,1996,개인,,,"39,000",24,6,2024,중개거래,"서울 서초구, 서울 중랑구",39.84,7,650,N,24.09.02,11260,개인,신내동,중랑구
104,사가정센트럴아이파크,2020,개인,,,"114,000",14,6,2024,중개거래,서울 중랑구,84.956,6,1545,N,24.10.28,11260,개인,면목동,중랑구
한일써너스빌리젠시 1단지,한일써너스빌리젠시1단지(101동),2008,개인,,,"80,500",24,6,2024,중개거래,서울 중랑구,84.69,24,479,N,24.09.24,11260,개인,망우동,중랑구
103,성원,1994,개인,,,"60,000",12,6,2024,중개거래,서울 중랑구,84.91,12,783,N,24.08.09,11260,개인,신내동,중랑구
,포시티,2014,개인,,,"11,000",7,6,2024,중개거래,서울 중랑구,14.855,3,113-1,N,24.08.05,11260,개인,상봉동,중랑구
,상봉어반뷰,2018,개인,,,"10,900",28,6,2024,중개거래,서울 중랑구,13.26,10,113,N,24.07.05,11260,개인,상봉동,중랑구
9,동성1,1993,개인,,,"47,500",8,6,2024,중개거래,"서울 노원구, 서울 중랑구",59.4,13,397,N,24.08.22,11260,개인,신내동,중랑구
215,신내 데시앙포레,2013,개인,,,"69,000",27,6,2024,중개거래,서울 중랑구,84.94,8,817,N,24.07.03,11260,개인,신내동,중랑구
511,신내대림아파트,1995,개인,,,"93,000",16,6,2024,중개거래,서울 중랑구,102.7,9,20,N,24.10.25,11260,개인,묵동,중랑구
7,동성1,1993,개인,,,"50,000",21,6,2024,중개거래,서울 중랑구,59.4,18,397,N,24.09.19,11260,개인,신내동,중랑구
1,중앙하이츠,1996,개인,,,"58,000",26,6,2024,중개거래,서울 중랑구,84.97,6,479,N,24.09.27,11260,개인,신내동,중랑구
104,한양수자인사가정파크,2019,개인,,,"32,000",24,6,2024,중개거래,서울 중랑구,23.1074,2,1543,N,24.07.25,11260,개인,면목동,중랑구
111,사가정센트럴아이파크,2020,개인,,,"117,000",19,6,2024,중개거래,서울 중랑구,84.87,16,1545,N,24.09.10,11260,개인,면목동,중랑구
111동,이편한세상화랑대,2017,개인,,,"99,500",23,6,2024,중개거래,"서울 노원구, 서울 중랑구",84.956,22,396,N,24.08.30,11260,개인,묵동,중랑구
1106,신내11대명,1996,개인,,,"44,500",7,6,2024,중개거래,서울 중랑구,49.77,15,661,N,24.08.22,11260,개인,신내동,중랑구
102,늘푸른동아,2002,개인,,,"81,200",15,6,2024,중개거래,서울 중랑구,84.97,16,715,N,24.11.18,11260,개인,면목동,중랑구
201,두산2,1995,개인,,,"94,000",25,6,2024,중개거래,"서울 동대문구, 서울 중랑구",134.2,17,1510,N,24.07.26,11260,개인,면목동,중랑구
716,진로아파트,1995,개인,,,"75,000",9,6,2024,중개거래,서울 중랑구,134.37,1,654,N,24.09.09,11260,개인,신내동,중랑구
111동,이편한세상화랑대,2017,개인,,,"101,500",26,6,2024,중개거래,"서울 노원구, 서울 중랑구",84.834,10,396,N,24.09.24,11260,개인,묵동,중랑구
104,신내우디안1단지,2014,개인,,,"70,700",22,6,2024,중개거래,서울 중랑구,84.94,2,816,N,24.11.15,11260,개인,신내동,중랑구
103,신내우디안1단지,2014,개인,,,"71,400",13,6,2024,중개거래,서울 중랑구,84.62,7,816,N,24.08.16,11260,개인,신내동,중랑구
,범양프레체,2012,개인,,,"10,900",26,6,2024,중개거래,서울 중랑구,17.94,8,208-4,N,24.07.04,11260,개인,중화동,중랑구
106,중랑숲리가,2012,개인,,,"72,700",22,6,2024,중개거래,서울 중랑구,84.961,10,583,N,24.08.30,11260,개인,망우동,중랑구
,동성1,1993,개인,24.06.27,O,"50,000",21,6,2024,중개거래,서울 중랑구,59.4,18,397,N,,11260,개인,신내동,중랑구
1407,태영데시앙1,2003,개인,,,"77,500",27,6,2024,중개거래,서울 중랑구,84.9353,23,497,N,24.06.28,11260,개인,상봉동,중랑구
102,신내우디안1단지,2014,개인,,,"69,500",26,6,2024,중개거래,"경기 의정부시, 서울 중랑구",84.94,12,816,N,24.09.10,11260,개인,신내동,중랑구
108,사가정센트럴아이파크,2020,개인,,,"93,500",15,6,2024,중개거래,서울 중랑구,59.78,3,1545,N,24.09.05,11260,개인,면목동,중랑구
,중앙하이츠,1996,개인,24.06.27,O,"58,000",26,6,2024,중개거래,서울 중랑구,84.97,6,479,N,,11260,개인,신내동,중랑구
102,우정아파트,2002,개인,,,"67,500",22,6,2024,중개거래,서울 중랑구,57.189,13,496,N,24.09.30,11260,개인,상봉동,중랑구
1,용마한신,1990,개인,,,"34,500",8,6,2024,중개거래,서울 중랑구,35.44,9,1077-1,N,24.08.30,11260,개인,면목동,중랑구
,위더스빌,2010,개인,,,"62,500",26,6,2024,중개거래,서울 중랑구,84.98,7,169-11,N,24.10.30,11260,개인,묵동,중랑구
1404,태영데시앙1,2003,개인,,,"78,500",15,6,2024,중개거래,서울 중랑구,84.9353,3,497,N,24.08.22,11260,개인,상봉동,중랑구
103,늘푸른동아,2002,개인,,,"60,700",14,6,2024,중개거래,서울 중랑구,59.65,3,715,N,24.10.30,11260,개인,면목동,중랑구
4,동성1,1993,개인,,,"64,000",16,6,2024,중개거래,서울 중랑구,84.98,8,397,N,24.10.04,11260,개인,신내동,중랑구
102,건영1,1997,개인,,,"62,000",24,6,2024,중개거래,서울 중랑구,84.96,10,1,N,24.08.22,11260,개인,상봉동,중랑구
102,우정아파트,2002,개인,,,"68,000",17,6,2024,중개거래,서울 중랑구,57.189,17,496,N,24.08.20,11260,개인,상봉동,중랑구
104,라온프라이빗,2020,개인,,,"87,500",4,6,2024,중개거래,서울 중랑구,68.1667,9,1544,N,24.07.05,11260,개인,면목동,중랑구
,센트럴파크55,2019,개인,,,"47,800",18,6,2024,중개거래,서울 중랑구,46.45,11,87-27,N,24.07.24,11260,개인,상봉동,중랑구
102,라온프라이빗,2020,개인,,,"102,000",15,6,2024,중개거래,서울 중랑구,84.9672,12,1544,N,24.09.04,11260,개인,면목동,중랑구
101,성원,1994,개인,,,"64,000",10,6,2024,중개거래,서울 중랑구,84.32,7,783,N,24.08.20,11260,개인,신내동,중랑구
1동,면목한신,1987,개인,,,"42,800",22,6,2024,중개거래,서울 중랑구,45.44,2,193-1,N,24.09.26,11260,개인,면목동,중랑구
108,한양수자인사가정파크,2019,개인,,,"81,800",4,6,2024,중개거래,"서울 광진구, 서울 중랑구",59.9598,7,1543,N,24.08.28,11260,개인,면목동,중랑구
,동성1,1993,개인,24.06.26,O,"50,000",21,6,2024,중개거래,서울 중랑구,59.4,18,397,N,,11260,개인,신내동,중랑구
3,용마한신,1990,개인,,,"43,000",11,6,2024,중개거래,서울 중랑구,44.35,11,1077-1,N,24.08.12,11260,개인,면목동,중랑구
103,한신아파트상가동유치원동(103~109),1997,개인,,,"60,500",26,6,2024,중개거래,서울 중랑구,59.76,16,450,N,24.07.01,11260,개인,중화동,중랑구
104,한신아파트상가동유치원동(103~109),1997,개인,,,"52,800",23,6,2024,중개거래,"서울 노원구, 서울 중랑구",50.37,21,450,N,24.08.26,11260,개인,중화동,중랑구
105,한신아파트상가동유치원동(103~109),1997,개인,,,"61,100",20,6,2024,중개거래,서울 중랑구,59.76,3,450,N,24.09.26,11260,개인,중화동,중랑구
108,한신아파트상가동유치원동(103~109),1997,개인,,,"75,000",22,6,2024,중개거래,서울 중랑구,84.03,5,450,N,24.09.27,11260,개인,중화동,중랑구
106,한양수자인사가정파크,2019,개인,,,"89,500",21,6,2024,중개거래,서울 중랑구,74.0267,11,1543,N,24.06.28,11260,개인,면목동,중랑구
109,한신아파트상가동유치원동(103~109),1997,개인,,,"62,000",21,6,2024,중개거래,서울 중랑구,59.76,24,450,N,24.08.12,11260,개인,중화동,중랑구
111,사가정센트럴아이파크,2020,개인,,,"116,500",15,6,2024,중개거래,"서울 동대문구, 서울 중랑구",84.87,13,1545,N,24.09.02,11260,개인,면목동,중랑구
104,성원,1994,개인,,,"63,500",18,6,2024,중개거래,서울 중랑구,84.32,8,783,N,24.08.22,11260,개인,신내동,중랑구
105,한신아파트상가동유치원동(103~109),1997,개인,,,"62,500",18,6,2024,중개거래,"경기 용인시 처인구, 서울 중랑구",59.76,14,450,N,24.09.27,11260,개인,중화동,중랑구
102,한신아파트상가동유치원동(103~109),1997,개인,,,"73,000",18,6,2024,중개거래,서울 중랑구,84.03,5,450,N,24.09.26,11260,개인,중화동,중랑구
103,사가정센트럴아이파크,2020,개인,,,"113,000",9,6,2024,중개거래,서울 중랑구,84.87,11,1545,N,24.09.30,11260,개인,면목동,중랑구
11,동성3,1997,개인,,,"47,500",13,6,2024,중개거래,서울 중랑구,59.4,23,618,N,24.09.02,11260,개인,신내동,중랑구
105,사가정센트럴아이파크,2020,개인,,,"114,000",17,6,2024,중개거래,"서울 노원구, 서울 중랑구",84.87,6,1545,N,25.01.07,11260,개인,면목동,중랑구
911,신내9진흥,1996,개인,,,"30,300",8,6,2024,중개거래,서울 중랑구,33.18,9,657,N,24.07.22,11260,개인,신내동,중랑구
802,화성.두산아파트,1995,개인,,,"78,000",18,6,2024,중개거래,서울 중랑구,84.99,9,656,N,24.10.02,11260,개인,신내동,중랑구
102,성원,1994,개인,,,"61,000",6,6,2024,중개거래,서울 중랑구,84.4,6,783,N,24.07.30,11260,개인,신내동,중랑구
14,동성3,1997,개인,,,"46,400",10,6,2024,중개거래,서울 중랑구,59.4,5,618,N,24.07.31,11260,개인,신내동,중랑구
1105,신내11대명,1996,개인,,,"33,000",17,6,2024,직거래,,39.76,10,661,N,24.06.21,11260,개인,신내동,중랑구
1,경남,1989,개인,,,"61,000",2,6,2024,중개거래,서울 중랑구,81.91,2,226,N,24.08.13,11260,개인,망우동,중랑구
A(EAST)동,상봉듀오트리스,2016,개인,,,"85,000",20,6,2024,직거래,,117.07,14,501,N,24.06.21,11260,개인,상봉동,중랑구
,신내11대명,1996,개인,24.06.20,O,"33,000",17,6,2024,직거래,,39.76,10,661,N,,11260,개인,신내동,중랑구
,레그노시티,2020,개인,,,"29,000",11,6,2024,중개거래,서울 중랑구,26.908,15,89-10,N,24.09.26,11260,개인,상봉동,중랑구
,건원베스트원,2015,개인,,,"19,500",1,6,2024,중개거래,서울 중랑구,21.59,9,105-4,N,24.07.12,11260,개인,면목동,중랑구
2,용마금호타운,1992,개인,,,"66,500",4,6,2024,중개거래,서울 중랑구,84.9,4,494,N,24.10.30,11260,개인,면목동,중랑구
,태창네스트빌,2005,개인,,,"50,000",19,6,2024,중개거래,서울 중랑구,84.3875,1,389,N,24.09.11,11260,개인,묵동,중랑구
,SG타워,2004,개인,,,"47,000",14,6,2024,중개거래,서울 중랑구,69.47,6,128-10,N,24.07.15,11260,개인,상봉동,중랑구
,동부아파트,1999,개인,24.08.14,O,"47,800",8,6,2024,중개거래,서울 중랑구,54.0,5,495,N,,11260,개인,상봉동,중랑구
201,묵동자이(2단지),2010,개인,,,"87,500",18,6,2024,중개거래,서울 중랑구,101.9,12,170-1,N,24.07.15,11260,개인,묵동,중랑구
103,한신아파트상가동유치원동(103~109),1997,개인,,,"62,500",18,6,2024,중개거래,서울 중랑구,59.76,19,450,N,24.06.28,11260,개인,중화동,중랑구
101,라온프라이빗,2020,개인,,,"98,500",4,6,2024,중개거래,서울 중랑구,84.9672,6,1544,N,24.07.31,11260,개인,면목동,중랑구
101,한신아파트상가동유치원동(103~109),1997,개인,,,"60,000",14,6,2024,중개거래,서울 중랑구,59.76,11,450,N,24.07.24,11260,개인,중화동,중랑구
611,신내6대주,1996,개인,,,"58,500",15,6,2024,중개거래,서울 중랑구,59.76,8,650,N,24.08.22,11260,개인,신내동,중랑구
103,마젤란21,2007,개인,,,"72,000",13,6,2024,중개거래,서울 중랑구,84.741,7,1531,N,24.09.05,11260,개인,면목동,중랑구
102,라온프라이빗,2020,개인,,,"96,000",17,6,2024,중개거래,서울 중랑구,84.9873,2,1544,N,24.06.20,11260,개인,면목동,중랑구
101,다우훼밀리,1999,개인,,,"45,500",17,6,2024,중개거래,서울 중랑구,59.96,10,796,N,24.08.26,11260,개인,신내동,중랑구
107,사가정센트럴아이파크,2020,개인,,,"113,000",11,6,2024,중개거래,서울 중랑구,84.87,10,1545,N,24.08.16,11260,개인,면목동,중랑구
,상봉베스트원,2019,개인,,,"34,000",15,6,2024,직거래,,29.39,10,101-19,N,24.08.14,11260,개인,상봉동,중랑구
614,신내6대주,1996,개인,,,"49,500",1,6,2024,중개거래,서울 중랑구,49.77,4,650,N,24.09.10,11260,개인,신내동,중랑구
609,신내6대주,1996,개인,,,"38,000",1,6,2024,중개거래,서울 중랑구,39.84,12,650,N,24.09.10,11260,개인,신내동,중랑구
614,신내6대주,1996,개인,,,"51,000",15,6,2024,중개거래,서울 중랑구,49.77,4,650,N,24.08.09,11260,개인,신내동,중랑구
101,석탑,1997,개인,,,"59,500",16,6,2024,중개거래,서울 중랑구,84.6,11,787,N,24.09.06,11260,개인,신내동,중랑구
607,신내6대주,1996,개인,,,"51,000",8,6,2024,중개거래,서울 중랑구,49.77,8,650,N,24.08.14,11260,개인,신내동,중랑구
1305,"엘지,쌍용아파트",1996,개인,,,"59,900",17,6,2024,중개거래,"서울 서초구, 서울 중랑구",68.12,14,484,N,24.08.26,11260,개인,상봉동,중랑구
217,신내 데시앙포레,2013,개인,,,"59,000",15,6,2024,중개거래,서울 중랑구,59.72,1,817,N,24.09.06,11260,개인,신내동,중랑구
101,석탑,1997,개인,,,"58,700",15,6,2024,중개거래,서울 중랑구,84.6,15,787,N,24.08.29,11260,개인,신내동,중랑구
101,신성,1998,개인,,,"56,000",14,6,2024,중개거래,서울 중랑구,59.91,19,1519,N,24.09.26,11260,개인,면목동,중랑구
104,사가정센트럴아이파크,2020,개인,,,"117,000",12,6,2024,중개거래,"서울 강동구, 서울 중랑구",84.87,29,1545,N,24.09.09,11260,개인,면목동,중랑구
6,동성1,1993,개인,,,"45,700",10,6,2024,중개거래,"경기 성남시 중원구, 서울 중랑구",59.4,20,397,N,24.09.10,11260,개인,신내동,중랑구
,한신아파트상가동유치원동(103~109),1997,개인,24.06.18,O,"60,000",14,6,2024,중개거래,서울 중랑구,59.76,11,450,N,,11260,개인,중화동,중랑구
801,화성.두산아파트,1995,개인,,,"59,000",8,6,2024,중개거래,"서울 송파구, 서울 중랑구",66.96,8,656,N,24.09.25,11260,개인,신내동,중랑구
103,사가정센트럴아이파크,2020,개인,,,"108,000",10,6,2024,중개거래,서울 중랑구,84.956,5,1545,N,24.09.26,11260,개인,면목동,중랑구
102,한양수자인사가정파크,2019,개인,,,"104,000",2,6,2024,중개거래,서울 중랑구,84.9862,16,1543,N,24.08.26,11260,개인,면목동,중랑구
